id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1.40339E+18,1BR Cozy & Lovely Apartment,565944158,Alma,,Hyde Park,41.7986083,-87.5883803,Entire home/apt,,2,2,11-05-2025,1.36,16,176,2,R25000129620
1.4034E+18,1BR Captivating Apartment,434325541,George,,West Town,41.8907,-87.65494,Entire home/apt,108,2,8,08-06-2025,5.85,21,167,8,R23000098955
1.40341E+18,Cozy 1BR Apt in Rogers Park,434325541,George,,Rogers Park,42.01225,-87.66486,Entire home/apt,82,2,6,12-06-2025,4.09,21,163,6,R24000115562
1.40341E+18,Perfect 3BR Apt in Chicago,434325541,George,,Rogers Park,42.01225,-87.66495,Entire home/apt,117,2,4,14-06-2025,4,21,170,4,R25000124363
1.40356E+18,Cozy Studio in Jefferson Park,421060852,Kim John,,Portage Park,41.96609,-87.76781,Entire home/apt,74,2,8,10-06-2025,6.15,16,165,8,R25000126755
1.40356E+18,Comfortable & Furnished Studio Apt with Wi-Fi,434325541,George,,Edgewater,41.97838,-87.66151,Entire home/apt,90,2,6,01-06-2025,4.62,21,152,6,R23000106145
1.4037E+18,"Luxury 3 Bed w/ Gym, Pool, Parking, Game Rm & More",235678953,Patty,,Loop,41.87470893,-87.63254415,Entire home/apt,394,2,6,10-06-2025,5.29,26,319,6,R25000128701
1.40372E+18,"14th Floor 3Bd 3Bth Unit w/ Gym, Pool, &Amenities",235678953,Patty,,Loop,41.87470019,-87.63189316,Entire home/apt,363,2,3,05-06-2025,2.65,26,326,3,R25000128702
1.40372E+18,"High Rise Unit w/ Parking, Gym, Pool & Game Room",235678953,Patty,,Loop,41.87488,-87.63244,Entire home/apt,355,2,5,31-05-2025,4.55,26,322,5,R25000128700
1.40382E+18,Spacious 4BR Home Near DePaul & Transit w/ Parking,481170999,Jorge,,Lincoln Park,41.93203949,-87.65368159,Entire home/apt,287,2,6,13-06-2025,5.29,15,21,6,R25000128113
1.40437E+18,Spacious Gold Coast Suite - Steps to Mag Mile!,481170999,Jorge,,Near North Side,41.90155,-87.62662,Entire home/apt,209,1,3,10-06-2025,3,15,291,3,2992979
1.40441E+18,Homey 2BR Apt w/ Parking,571359380,Arvin,,Portage Park,41.9665108,-87.7677351,Entire home/apt,86,2,3,01-06-2025,3,22,155,3,R22000093652
1.40443E+18,Luxury Designer Penthouse Combo | NW | Gold Coast,464407683,Hubbard Holdings,,Near North Side,41.90093,-87.62809,Entire home/apt,904,1,0,,,31,63,0,R25000127383
1.40443E+18,"Spacious 3BR in South Loop | McCormick, Lake Front",243035563,Studebecker,,Near South Side,41.85458,-87.62748,Entire home/apt,220,1,6,15-05-2025,3.21,30,360,6,2792126
1.40445E+18,Roomy & Ready - 3BR w/ Parking,571359380,Arvin,,Portage Park,41.9665827,-87.7674351,Entire home/apt,111,2,5,10-06-2025,3.26,22,165,5,R21000072908
1.40446E+18,West Loop Studio~Pool/Gym!,391945218,Matt,,Near West Side,41.88197204,-87.64596429,Entire home/apt,190,32,0,,,60,332,0,
1.4045E+18,Bronzeville’s Finest Apartment,690422128,Damilola,,Douglas,41.8261003,-87.6227373,Entire home/apt,107,32,0,,,1,347,0,
1.4045E+18,West Town Getaway Sleeps 14,5845899,James,,West Town,41.89454169,-87.66997195,Entire home/apt,536,2,0,,,7,167,0,R18000036353
1.4045E+18,UIC / Little Italy - Adorable 2 Bed 1 Bath Apt.,215444392,Jenna,,Near West Side,41.86992,-87.66331,Entire home/apt,195,1,1,01-06-2025,1,2,45,1,R24000123181
1.40465E+18,10min DT | 4min UC | Sleeps 10 | Vintage | FreePrk,549251391,Tibo,,East Garfield Park,41.87547,-87.69341,Entire home/apt,,1,1,10-06-2025,1,8,22,1,R25000125752
1.40468E+18,*NEW* West Loop GreenLine 1br w/Backyard-near CTA,157696448,Azam,,East Garfield Park,41.8838264,-87.6955174,Entire home/apt,111,2,8,07-06-2025,4.8,2,260,8,R25000128253
1.40473E+18,Luxury Chicago Apartment,467476334,Emre,,Lincoln Square,41.97838,-87.67912,Entire home/apt,138,1,6,07-06-2025,4.39,3,73,6,R25000126027
1.40486E+18,Beautiful open apt in RiverNorth-A,62022982,Patricia,,Near North Side,41.89551562,-87.63339613,Entire home/apt,230,1,7,11-06-2025,4.29,22,160,7,R25000127692
1.40501E+18,Comfy Studio in Portage Park- Great Value!,421060852,Kim John,,Portage Park,41.9598387,-87.7543759,Entire home/apt,78,2,6,02-06-2025,3.53,16,171,6,R22000085481
1.40505E+18,Stylish Hyde Park 1BR near UChicago,688897008,Rida,,Hyde Park,41.8021613,-87.5959884,Entire home/apt,,2,6,16-06-2025,5.45,24,177,6,R22000080451
1.40508E+18,Spacious 3BR | 2BA Family-Friendly Home,688897008,Rida,,Avondale,41.9363227,-87.7196573,Entire home/apt,156,2,6,01-06-2025,3.75,24,173,6,R22000093397
1.40509E+18,"Modern 1BR, Free Parking Spot",509192250,Thoms,,Lake View,41.9393175,-87.6429285,Entire home/apt,169,1,2,05-06-2025,2,22,336,2,R25000127988
1.40516E+18,Chic & Historic Apartment by Mag Mile & Oak Beach,481170999,Jorge,,Near North Side,41.90196,-87.62678,Entire home/apt,242,1,0,,,15,315,0,2992979
1.40558E+18,Amazing Avondale location 2br,316480624,Joseph,,Avondale,41.94008365,-87.70222437,Entire home/apt,136,1,2,19-05-2025,1.58,14,340,2,R23000111901
1.40579E+18,Chic N. Chicago Hideaway; Private Oasis w/ Parking,111062630,Kyriako,,West Ridge,41.9980158,-87.7064961,Entire home/apt,94,2,1,01-06-2025,1,23,139,1,R22000085200
1.40592E+18,"Relaxing Stay Downtown! 2 Units, Pets are Allowed!",657464236,Aishat,,Loop,41.88739,-87.62569,Private room,,1,0,,,28,345,0,2863615
1.40592E+18,"You Found it! 3 Relaxing Units, Pets Allowed!",657464236,Aishat,,Loop,41.88739,-87.62569,Private room,,1,0,,,28,341,0,2863615
1.40593E+18,"Best Place to Unwind! 2 Units, Pets Allowed!",657464236,Aishat,,Loop,41.88739,-87.62569,Private room,,1,0,,,28,353,0,2863615
1.40593E+18,"Vacation At its Finest! 3 Units, Pet-friendly!",657464236,Aishat,,Loop,41.88739,-87.62569,Private room,,1,0,,,28,353,0,2863615
1.40593E+18,4 King Units with City View! Pets Are Welcome!,657464236,Aishat,,Loop,41.88739,-87.62569,Private room,,1,0,,,28,353,0,2863615
1.40652E+18,A Place You'll Surely Enjoy! Pets Are Welcome!,5615582,Aishat,,Near North Side,41.89465,-87.63155,Private room,40031,1,0,,,12,341,0,2208156
1.40652E+18,Pet-friendly Property Near SkyDeck Chicago!,5615582,Aishat,,Near North Side,41.89465,-87.63155,Private room,,1,0,,,12,318,0,2208156
1.40652E+18,"2 Queen Units w/Rooftop Pool, Close to Navy Pier",501999514,RoomPicks,,Near North Side,41.89111,-87.62704,Private room,,1,1,12-05-2025,0.79,33,348,1,2863615
1.40652E+18,Three Cozy Units Near Riverwalk w/ Pool Access,501999514,RoomPicks,,Near North Side,41.8911047,-87.6270403,Private room,,1,0,,,33,348,0,2863615
1.40653E+18,BR 1B in shared 3BRFlat |Deck |Grill |HS 2GB Wi-Fi,542754290,Karla,,Albany Park,41.96496825,-87.70890738,Private room,51,32,1,10-06-2025,1,7,248,1,
1.40653E+18,BR 1C in shared 3BRFlat |Deck |Grill |HS 2GB Wi-Fi,542754290,Karla,,Albany Park,41.9647,-87.70931,Private room,45,32,0,,,7,301,0,
1.40653E+18,BR G2 in shared 4BRFlat |Deck |Grill |HS 2GB Wi-Fi,542754290,Karla,,Albany Park,41.96494,-87.70936,Private room,77,32,0,,,7,346,0,
1.40653E+18,"Chic Queen Units x4! Walk to Museums, Pool Onsite",501999514,RoomPicks,,Near North Side,41.8911047,-87.6270403,Private room,,1,0,,,33,348,0,2863615
1.40653E+18,Your Chic Chicago Stay – 2 King Units w/ Pool,501999514,RoomPicks,,Near North Side,41.8911047,-87.6270403,Private room,,1,0,,,33,351,0,2863615
1.40653E+18,Triple the Comfort! Walk to Navy Pier,501999514,RoomPicks,,Near North Side,41.8911047,-87.6270403,Private room,,1,0,,,33,350,0,2863615
1.40653E+18,BR G3 in shared 4BRFlat |Deck |Grill |HS 2GB Wi-Fi,542754290,Karla,,Albany Park,41.96668,-87.71015,Private room,65,32,0,,,7,290,0,
1.40653E+18,BR G4 in shared 4BRFlat |Deck |Grill |HS 2GB Wi-Fi,542754290,Karla,,Albany Park,41.96553,-87.7109,Private room,75,32,0,,,7,325,0,
1.40656E+18,Explore Hyde Park: 2BR Apt on Blackstone Ave,571359380,Arvin,,Hyde Park,41.8007309,-87.5907875,Entire home/apt,103,2,9,15-06-2025,5.87,22,164,9,R23000098955
1.40658E+18,Huge Perfect Edgewater location,316480624,Joseph,,Edgewater,41.99255,-87.659,Entire home/apt,141,1,3,08-06-2025,2.14,14,295,3,R23000117102
1.40729E+18,Bright & Modern 1BR in Hyde Park,421060852,Kim John,,Hyde Park,41.7967626,-87.5961822,Entire home/apt,91,2,4,02-06-2025,2.93,16,166,4,R25000129621
1.4073E+18,"Bedroom w Attached Bath, Workstation, Laundry",585035221,Bernice,,Grand Boulevard,41.80904,-87.60843,Private room,68,30,0,,,3,108,0,R24000118280
1.40734E+18,Get 20% Off 32+ Night Stays!| 1 Parking Spot!,119669148,Tara,,North Center,41.9539247,-87.6818818,Entire home/apt,208,32,0,,,5,151,0,
1.40738E+18,Charming Retreat 3BR w/crib near HIP wicker Park,533191182,Bilalahmed,,West Town,41.90916797,-87.69141814,Entire home/apt,141,1,2,26-05-2025,1.54,2,332,2,R25000128031
1.40745E+18,Private Room in Heart of Boystown,8756428,Jason,,Lake View,41.94337636,-87.65034723,Private room,136,1,5,01-06-2025,4.55,2,21,5,R25000129096
1.40802E+18,Cozy room in modern apartment.,64249714,Ediri,,Oakland,41.81890437,-87.6044964,Private room,72,4,0,,,1,67,0,R25000129393
1.40833E+18,The Urban Family Retreat,75405081,Netonia,,South Shore,41.77159074,-87.57531873,Entire home/apt,421,2,1,01-06-2025,1,3,341,1,R25000127987
1.40867E+18,Condo in North Kenwood.,97988031,Lisa,,Kenwood,41.8162886,-87.6062421,Entire home/apt,185,32,0,,,3,260,0,
1.40875E+18,West Town beauty,31360798,Terrence,,West Town,41.9018814,-87.6890032,Entire home/apt,184,32,0,,,4,304,0,
1.40891E+18,Elegant Stay Close to City Life,692419078,Azia,,Near North Side,41.89150342,-87.6235001,Entire home/apt,153,32,0,,,2,338,0,
1.40904E+18,Heart of Medical District & UIC,681355848,Giridharan,,Near West Side,41.8709023,-87.6815225,Entire home/apt,120,32,0,,,5,72,0,
1.40909E+18,Spacious 3 bedroom Apt near Downtown,522417853,Ryan,,Near West Side,41.8677298,-87.6869029,Entire home/apt,183,2,3,20-05-2025,2.05,2,357,3,R24000119293
1.40937E+18,Live in the heart of Chicago,692419078,Azia,,Near North Side,41.8901,-87.62139,Entire home/apt,195,32,0,,,2,339,0,
1.40941E+18,Bulls,681355848,Giridharan,,Near West Side,41.87163,-87.68078,Private room,63,32,0,,,5,322,0,
1.40941E+18,Wrigley Field,681355848,Giridharan,,Near West Side,41.8708367,-87.6815282,Private room,71,32,0,,,5,365,0,
1.40942E+18,United Center,681355848,Giridharan,,Near West Side,41.87134,-87.68228,Private room,63,32,0,,,5,312,0,
1.40942E+18,"Blueground | Gold Coast, AC, nr Hancock Center",107434423,Blueground,,Near North Side,41.8982194,-87.6284907,Entire home/apt,249,32,0,,,594,163,0,
1.40947E+18,"Modern 2BR South Loop Apt, McCormick & Wintrust",142264099,Dominique,,Near South Side,41.8531449,-87.6224997,Entire home/apt,219,2,1,12-06-2025,1,1,267,1,R25000128556
1.40954E+18,2 min to Downtown 2 min Chinatown,485721205,Zhi Guang,,Armour Square,41.84978917,-87.63468926,Private room,42,1,2,30-05-2025,1.71,18,311,2,R25000126534
1.40961E+18,Affordable in Prime location| King Bed+Balcony,596755672,Ishin Alis,,West Town,41.90305011,-87.67222852,Entire home/apt,126,1,1,10-05-2025,0.75,5,342,1,R25000128817
1.40978E+18,"Near Kasama, CTA, United Center | Patio + King Bed",216226168,Julie,,West Town,41.89967,-87.67558,Entire home/apt,165,2,2,13-06-2025,2,1,261,2,R25000129349
1.40979E+18,Tiny private capsule. Pink Line. UIC. 2nd Floor.,692704819,Pattaraporn,,Lower West Side,41.857997,-87.670135,Private room,34,32,0,,,1,306,0,
1.40992E+18,"Cozy 2BR | Queen Bed, WiFi, Kitchen & TV",221936081,Areeba,,Albany Park,41.96353982,-87.71328695,Entire home/apt,202,2,1,03-06-2025,1,7,105,1,R21000069159
1.41E+18,"Double Queen, Close to Mag Mile, Chicago Hotel",501999278,RoomPicks,,Near North Side,41.89516,-87.62357,Private room,40000,1,0,,,23,324,0,2834965
1.41022E+18,The South Loop Suite,1118796,Stephanie,,Loop,41.87039,-87.63227,Entire home/apt,295,1,4,01-06-2025,3.75,25,256,4,R25000128900
1.41047E+18,BasementSuite 2min walk to BlueLine-Private Garage,109475275,Andrew,,Logan Square,41.91611,-87.68885,Private room,111,2,5,13-06-2025,3.19,4,274,5,R24000122784
1.41049E+18,"Pre-Bookings! | East Pilsen, Theater, Free Parking",443325819,Coty,,Lower West Side,41.8564518,-87.6421802,Entire home/apt,568,1,0,,,2,363,0,R25000129916
1.41061E+18,Stylish apt in River North-EFE,62022982,Patricia,,Near North Side,41.89869,-87.63489,Entire home/apt,333,1,1,31-05-2025,1,22,265,1,R25000127693
1.41061E+18,Stylish apt in River North-ESO,62022982,Patricia,,Near North Side,41.89787,-87.63462,Entire home/apt,412,1,2,12-06-2025,2,22,265,2,R24000121836
1.41062E+18,Loft 2b2b with Parking in River North-TH,62022982,Patricia,,Near North Side,41.8907,-87.63595,Entire home/apt,349,1,4,08-06-2025,3.64,22,262,4,R24000121836
1.41062E+18,Tiny Brick loft in Loop,62022982,Patricia,,Loop,41.87962,-87.63168,Entire home/apt,143,1,3,07-06-2025,3,22,253,3,R24000121845
1.41087E+18,New 3BED Apt- 7 min from Willy's tower Downtown!,71186275,Ingrid L,,East Garfield Park,41.87837417,-87.7005131,Entire home/apt,,3,1,11-06-2025,1,2,347,1,R25000129037
1.41101E+18,Butterflies,116130012,Alexis,,West Englewood,41.78691,-87.66164,Private room,31,32,0,,,7,365,0,
1.41105E+18,Classic 1BR Near Lincoln Sq & Albany Park,221936081,Areeba,,Albany Park,41.96364,-87.71157,Entire home/apt,170,2,0,,,7,106,0,R23000106808
1.41106E+18,"Modern 1BR Near Loyola, Parks & Restaurants",221936081,Areeba,,West Ridge,41.99849561,-87.6825894,Entire home/apt,118,2,0,,,7,131,0,R21000075699
1.41116E+18,Cozy + Charming Apt in Beautiful Lakeview | Patio,692018456,Kory,,North Center,41.93389,-87.67993,Entire home/apt,260,2,7,15-06-2025,5.38,1,293,7,R24000124012
1.41148E+18,Private bedroom near the City,371036931,Roseanna,,Near West Side,41.86815583,-87.65731594,Private room,69,32,0,,,29,297,0,
1.41164E+18,Affordable studio in Prime location | Free laundry,596755672,Ishin Alis,,West Town,41.90496588,-87.67280728,Entire home/apt,128,1,0,,,5,250,0,R25000128817
1.41229E+18,Cozy Chatham Respite,13202220,Toy,,Chatham,41.7482424,-87.6041471,Private room,38,32,0,,,2,178,0,
1.41244E+18,Modern 3 BR Apt - 5 Mins to Downtown Sleeps 10,150639375,Federico,,Lower West Side,41.85859115,-87.65990937,Entire home/apt,145,1,4,11-06-2025,3.33,15,306,4,R24000123188
1.41251E+18,5 Min to Wrigley - Sauna - Sleeps 6 - Arcade Games,150639375,Federico,,Lake View,41.93454,-87.66001,Entire home/apt,163,1,0,,,15,318,0,R25000124354
1.41259E+18,Prime Location Retreat w Parking,52661287,Alicia,,Grand Boulevard,41.8044707,-87.6240131,Entire home/apt,203,1,0,,,1,321,0,R25000129638
1.413E+18,Stylish & Central 3BR | Logan Square-Free Wi-Fi,653486053,Tariq,,Logan Square,41.91884,-87.69671,Entire home/apt,221,1,0,,,7,106,0,R24000116532
1.41303E+18,Chicagoland Guest Room,14934190,Victor,,Loop,41.87433756,-87.62975539,Private room,121,1,6,12-06-2025,5.62,1,25,6,R25000129134
1.41311E+18,Hyde Park Gem | 4BR/3BA Near UChicago & Obama Home,444842825,Mannan,,Hyde Park,41.80086864,-87.59879827,Entire home/apt,526,1,1,01-06-2025,1,9,122,1,R22000088925
1.41312E+18,"Modern Gem | Game Room,18 min DT",287168075,Susan,,Englewood,41.78813788,-87.64655975,Entire home/apt,139,1,3,06-06-2025,3,1,207,3,R25000129218
1.41346E+18,Bronzehaus,693606200,Takeisa,,Grand Boulevard,41.81465588,-87.61261167,Entire home/apt,191,2,0,,,1,348,0,R25000129472
1.41392E+18,"Great for up to 5 ppl near downtown, free parking",518917937,Bella,,West Town,41.8947289,-87.680322,Entire home/apt,227,1,4,08-06-2025,4,29,353,4,R25000127238
1.41399E+18,Chic & Comfy Chicago Getaway,482247353,Monish,,West Town,41.896,-87.668,Entire home/apt,203,1,1,02-06-2025,1,1,73,1,R23000101292
1.4146E+18,2BR Flat Logan Square,131593304,Robin,,Logan Square,41.91601949,-87.69431114,Entire home/apt,176,1,0,,,1,80,0,R25000130259
1.41469E+18,Cozy Chicago Theme 4Br Townhouse,693931814,Khiry,,Englewood,41.76349584,-87.63949443,Entire home/apt,375,1,2,01-06-2025,2,1,359,2,R25000124523
1.41478E+18,Bright 2 bedroom on quiet street,382098370,Ivy,,Austin,41.91142855,-87.77265977,Entire home/apt,115,32,0,,,6,220,0,
1.41481E+18,Laid-Back In Style In The Heart of River North,675756411,Marvi,,Near North Side,41.89159,-87.62841,Private room,,32,2,30-05-2025,1.76,9,356,2,
1.41511E+18,Private Room & Bathroom Two Blocks from Beach/Lake,1118796,Stephanie,,Edgewater,41.98589,-87.65509,Private room,74,32,0,,,25,257,0,
1.41523E+18,"Blueground | South Loop, pool & gym, nr park",107434423,Blueground,,Near South Side,41.8649257,-87.6244929,Entire home/apt,316,32,0,,,594,2,0,
1.41524E+18,"Blueground | South Loop, pool & gym, nr park",107434423,Blueground,,Near South Side,41.8649257,-87.6244929,Entire home/apt,315,32,0,,,594,6,0,
1.41525E+18,"Blueground | Fulton Market, gym & AC, nr park",107434423,Blueground,,Near West Side,41.8838597,-87.6594231,Entire home/apt,250,32,0,,,594,261,0,
1.41526E+18,"Blueground | Fulton Market, gym & AC, nr park",107434423,Blueground,,Near West Side,41.8838597,-87.6594231,Entire home/apt,233,32,0,,,594,257,0,
1.41526E+18,Sunny Andersonville Retreat - 2BD-1BTH + Office,694074812,Paul,,Edgewater,41.98526187,-87.6685804,Entire home/apt,216,1,4,13-06-2025,4,1,335,4,R25000129194
1.41552E+18,Secluded Lincoln Square / Ravenswood escape!,9358769,Alan,,Lincoln Square,41.96802,-87.6786,Entire home/apt,282,3,0,,,1,224,0,R25000127733
1.41555E+18,O33. Next to Downtown,220441747,Sergio,,East Garfield Park,41.87462269,-87.69416875,Private room,41,2,2,25-05-2025,1.62,8,7,2,R25000129028
1.416E+18,Beautiful west Chicago bungalow!,144998441,Christian,,Austin,41.89161,-87.7629,Entire home/apt,160,32,0,,,1,358,0,
1.41605E+18,Well-Furnished 3-Bedroom Apt,579497366,John Paul,,Albany Park,41.962919,-87.708448,Entire home/apt,94,2,2,08-06-2025,2,6,153,2,R22000084686
1.41609E+18,1BR Pad with Homey Feel,579497366,John Paul,,Lincoln Square,41.96515,-87.6864971,Entire home/apt,97,2,1,09-06-2025,1,6,172,1,R24000114719
1.41613E+18,1BR Chic & Sunny Place,579497366,John Paul,,Lincoln Square,41.97627,-87.68209,Entire home/apt,95,2,2,08-06-2025,2,6,166,2,R24000113824
1.41614E+18,T15 - Entire Apt,694307029,Jennifer,,Englewood,41.7691,-87.63421,Entire home/apt,55,2,2,08-06-2025,2,15,345,2,R25000129263
1.41617E+18,"Historic, safe and walkable, Wicker Park two story",5649246,Imran,,West Town,41.90835221,-87.68084421,Entire home/apt,293,32,0,,,2,226,0,
1.41617E+18,T13- Room 15 min far to red line,694307029,Jennifer,,Englewood,41.76922,-87.63473,Private room,40,2,0,,,15,345,0,R25000129263
1.41618E+18,T14 -Room 15 min far to Red Line,694307029,Jennifer,,Englewood,41.76752281,-87.63546915,Private room,38,2,0,,,15,344,0,R25000129263
1.41618E+18,Studio Apt | Comfy & Sunlit,520764215,Brad,,Hyde Park,41.80249,-87.58528,Entire home/apt,89,2,6,15-06-2025,5.14,23,165,6,R25000129572
1.41619E+18,T9- Room 15 min far to Red Line,694307029,Jennifer,,Englewood,41.76921,-87.63533,Private room,43,2,2,02-06-2025,1.87,15,348,2,R25000129263
1.41623E+18,T10-Room - 15 min far to Red Line,694307029,Jennifer,,Englewood,41.76736585,-87.63382136,Private room,32,2,3,02-06-2025,3,15,356,3,R25000129263
1.41623E+18,T11- Room - 15 min Walk to Red Line,694307029,Jennifer,,Englewood,41.76921,-87.63425,Private room,31,2,2,01-06-2025,2,15,348,2,R25000129263
1.41624E+18,T12- Room - 15 min to Red Line,694307029,Jennifer,,Englewood,41.76720025,-87.63554082,Private room,29,2,0,,,15,346,0,R25000129263
1.41624E+18,T5- Room - 15 min far to Red Line,694307029,Jennifer,,Englewood,41.76746833,-87.63357652,Private room,38,2,1,19-05-2025,1,15,350,1,R25000129263
1.41625E+18,T6- Room- 15min far to Red Line,694307029,Jennifer,,Englewood,41.76853,-87.6353,Private room,42,2,2,02-06-2025,1.82,15,350,2,R25000129263
1.41625E+18,Prime Wrigley Spot Workspace,653486053,Tariq,,Lake View,41.95128358,-87.66129964,Entire home/apt,502,1,0,,,7,132,0,R23000119078
1.41645E+18,Vibrant Wrigleyville Living | Near Field & Metro,653486053,Tariq,,Lake View,41.95070788,-87.65963037,Entire home/apt,502,2,0,,,7,103,0,R23000112521
1.41646E+18,Chic 6BR Wrigley w/ Queen Beds & 1 Free Parking,653486053,Tariq,,Lake View,41.95072257,-87.66168847,Entire home/apt,765,2,0,,,7,130,0,R22000093257
1.41647E+18,2BR/1BA North Side Gem w/ Wi-Fi+ Parking,653486053,Tariq,,Logan Square,41.91548,-87.69935,Entire home/apt,145,1,0,,,7,81,0,R22000092994
1.41663E+18,T7- Room- 15min far to Red Line,694307029,Jennifer,,Englewood,41.7672,-87.63538,Private room,30,2,1,27-05-2025,1,15,346,1,R25000129263
1.41663E+18,T8 - Room- 15 min to Red Line,694307029,Jennifer,,Englewood,41.76882,-87.63526,Private room,30,2,0,,,15,345,0,R25000129263
1.41663E+18,MTR~KingBeds-PetFriendly-FreeParking,535948736,Santonio,,Lincoln Park,41.9244,-87.65109,Entire home/apt,160,32,0,,,7,229,0,
1.41664E+18,T1- Room- 15 min far to Red Line,694307029,Jennifer,,Englewood,41.76913,-87.63363,Private room,36,2,2,01-06-2025,2,15,353,2,R25000129263
1.41665E+18,T2- Room - 15 min to Red Line,694307029,Jennifer,,Englewood,41.76686,-87.63563,Private room,42,2,1,24-05-2025,1,15,343,1,R25000129263
1.41665E+18,T3- Room- 15 min to Red Line,694307029,Jennifer,,Englewood,41.76876,-87.63556,Private room,31,2,2,02-06-2025,2,15,347,2,R25000129263
1.41667E+18,T4- Room - 15 min to Red Line,694307029,Jennifer,,Englewood,41.76856121,-87.63562329,Private room,31,2,0,,,15,356,0,R25000129263
1.41668E+18,Chill 1BR in Shared Coach House - Near Wicker Park,496254331,Aitor,,West Town,41.89864782,-87.66627592,Private room,73,2,1,21-05-2025,1,3,214,1,R25000126352
1.41669E+18,Chicago Wicker Park Gem | Steps to Shops & Eats,444842825,Mannan,,West Town,41.91167128,-87.6781931,Entire home/apt,147,2,0,,,9,356,0,R22000094595
1.41671E+18,Cozy 1BR in Shared Coach House - Near Wicker Park,496254331,Aitor,,West Town,41.8979,-87.66651,Private room,80,2,2,11-06-2025,2,3,213,2,R25000126352
1.41671E+18,Chic Studio in Wicker Park | Prime Location,444842825,Mannan,,West Town,41.91181354,-87.67814866,Entire home/apt,152,1,1,25-05-2025,1,9,354,1,R22000094595
1.41675E+18,Boystown Bedroom Gem,8756428,Jason,,Lake View,41.94221308,-87.64996665,Private room,107,1,3,26-05-2025,2.81,2,33,3,R25000129096
1.41679E+18,Artist Loft in Avondale,9421233,Scott,,Avondale,41.93791425,-87.7257312,Entire home/apt,95,32,0,,,1,135,0,
1.41679E+18,Condo in Hyde park 2 min UofC,403573904,Connie,,Hyde Park,41.79792299,-87.58917699,Entire home/apt,,3,0,,,3,88,0,R23000101962
1.4168E+18,Room in Apartment Chicago,287670009,Michael,,Washington Park,41.78896,-87.62081,Private room,61,32,0,,,3,363,0,
1.41681E+18,Spacious Room in Chicago,287670009,Michael,,Washington Park,41.78916,-87.61995,Private room,,32,0,,,3,344,0,
1.41682E+18,"Bright 3BR in Hyde Park Walk to Shops, Park & Food",444842825,Mannan,,Hyde Park,41.79991,-87.60479,Entire home/apt,265,2,0,,,9,144,0,R22000090277
1.41683E+18,Charming 3BR Flat in Hyde Park Near UnivofChicago,444842825,Mannan,,Hyde Park,41.79951686,-87.59802717,Entire home/apt,274,1,1,01-06-2025,1,9,355,1,R24000117603
1.41685E+18,Hyde Park Hideaway | Walk to UChicago & Local Eats,444842825,Mannan,,Hyde Park,41.79712197,-87.5891306,Entire home/apt,185,2,1,25-05-2025,1,9,106,1,R23000107321
1.41686E+18,ChicagoChinatownCenterB,688704114,Zheng,,Armour Square,41.85372638,-87.63206515,Private room,57,1,1,22-05-2025,1,2,341,1,R25000128513
1.41687E+18,"Relaxing 3BR Retreat Near UChi, Dining & Museums",444842825,Mannan,,Hyde Park,41.80027,-87.60396,Entire home/apt,263,2,0,,,9,141,0,R22000091180
1.41687E+18,Modern Studio in Logan Square |Washer/Dryer + WiFi,653486053,Tariq,,Humboldt Park,41.9117,-87.70717,Entire home/apt,129,1,0,,,7,27,0,R24000119785
1.41687E+18,"Modern 4BR: Free Pkg, Near Train & Dining",175391883,Cloud9,,Near North Side,41.9083224,-87.6503284,Entire home/apt,505,1,3,11-06-2025,3,2,318,3,2988053
1.41688E+18,Cozy Duplex Lincoln Park Studio | 2 beds | 1 couch,449200159,Nico,,Lincoln Park,41.92347,-87.64178,Entire home/apt,174,1,3,16-06-2025,3,5,42,3,R25000128073
1.41689E+18,"Group-Ready 4BR: Free Parking, Walkable",175391883,Cloud9,,Near North Side,41.90847,-87.65036,Entire home/apt,462,1,0,,,2,337,0,2988072
1.4169E+18,Ideal North Side Stay | 2BR w/ Queen Beds+ Wifi,221936081,Areeba,,West Ridge,41.99929,-87.68239,Entire home/apt,205,2,0,,,7,142,0,R23000093670
1.41693E+18,Sunny 3BR Hyde Park Flat Near UChicago and Dining,444842825,Mannan,,Hyde Park,41.79673325,-87.60344849,Entire home/apt,265,2,0,,,9,142,0,R22000091175
1.41702E+18,Beautiful & Spacious 3BR Near UChicago and Shops,444842825,Mannan,,Hyde Park,41.79806,-87.58942,Entire home/apt,329,2,1,01-06-2025,1,9,137,1,R24000122925
1.41735E+18,black and white themed space,664657516,Marcus,,Englewood,41.75666867,-87.63976656,Private room,30,32,0,,,7,218,0,
1.41738E+18,plant-filled polka dot space,664657516,Marcus,,Englewood,41.75695,-87.63947,Private room,32,32,0,,,7,270,0,
1.41764E+18,ChicagoChinatownCenterA,688704114,Zheng,,Armour Square,41.85177,-87.63278,Private room,61,1,2,13-06-2025,2,2,312,2,R25000128513
1.41825E+18,1 Private bed room by the beach,482923075,Md Bulbul,,Edgewater,41.98571739,-87.65493412,Shared room,65,1,2,09-06-2025,2,1,114,2,R25000129635
